time
75263

21318

4406

20931

3960

21145

12597

58942

26077

4676

4676

83633

15439

7453

750

1667

7452

1573

3539

8087

7258

1996

9311

29924

2147

13634

13459

24813

32231

16823

11011

7694

624

17902

8989

8989

8989

428

182

50333

13944

427

175

2416

12393

23256

1378

100550

12560

100383

12408

1625

1426

4430

7991

11909

1943

7987

2696

35523

18790

1007

2260

1026

2358

373

4030

10248

18965

37417

3849

2297

5052

46942

4226

11484

3316

15508

5209

5039

81874

2334

2334

1492

11473

6070

8062

2348

59847

2132

11144

11451

7418

18905

18905

8525

8526

3309

16491

22096

1391

2586

100390

1641

18462

18251

3340

17880

17879

5772

1834

2392

12223

10512

52504

11632

526

85454

4254

1061

4199

9406

103686

37149

73021

6265

37153

6927

4124

3378

6113

100310

11948

1087

1414

2246

10654

10180

33444

20303

7863

2093

25874

3849

6248

59804

10565

29062

1392

38444

19719

1871

12411

10960

3427

3427

47

534

17308

73410

15044

1046

290

1685

7042

9562

9562

37148

54364

139

24

3393

1797

11569

17351

336

2014

8209

18046

54088

68325

3712

98164

8907

8907

7937

2416

93582

16310

1595

8174

1301

17718

14758

6372

2514

389

39818

46485

46608

53085

3261

440

50312

52603

52603

40412

40601

27740

48875

114451

2452

6069

25259

109

3086

41

1359

2207

3077

3371

19535

17999

17673

17999

542

14834

1561

1520

1584

7778

742

3897

1706

12655

166

166

166

3887

6345

2739

4535

696

8879

21644

1791

851

2237

2379

20158

2355

1102

627

847

1607

491

1381

9573

761

1382

48194

35232

9553

9553

2926

47452

1627

1627

10716

14577

40

1533

3251

5959

107

5462

5462

5462

3091

3684

1562

1727

26854

26854

26854

26854

115749

18337

34008

5562

698

5562

7363

885

89261

3184

54146

9306

1080

6120

1252

19365

3582

7082

1094

3162

684

684

31042

5830

3078

1915

4418

4366

2612

55572

58114

58114

357

14110

1546

3242

3242

3242

1511

1271

117702

33778

4056

1023

53923

2004

3695

9791

27249

4688

21578

3494

2098

2098

2098

2098

2098

2098

2098

2098

4174

9334

73019

17951

22189

3476

1189

24392

3125

269

4519

3671

16888

5483

55561

1526

6040

955

1520

162

5901

4270

3168

117640

2946

61878

1313

1099

4569

21598

21598

4264

896

35417

35417

4063

4062

4532

1388

4523

2930

8593

12770

2351

2351

14349

1359

546

3907

908

5566

10922

10922

10922

11619

1272

4200

55512

1236

4410

2224

3563

21503

20908

21503

1569

2895

4249

12604

6380

8415

10516

135

1275

2697

292

1407

45688

1047

22030

9765

18487

8230

1411

2896

982

9249

9249

33335

8884

1759

1299

1299

14453

2667

969

2073

4507

33533

4151

1191

3283

8501

2826

2656

824

9748

22488

22529

1019

1641

989

11718

980

7298

4441

1353

20424

1354

1656

12539

837

10822

777

8343

9601

1695

949

2401

212

44459

8917

2521

5806

195

3055

1519

11469

1919

45694

1253

10921

3335

1492

4560

20126

8297

8297

43025

52920

42789

97676

1166

48062

67694

22083

22083

983

72750

1646

4018

7055

8262

556

17395

8262

12030

1174

4863

17395

45246

624

5522

13639

47441

101405

880

34498

734

1556

1556

65579

16918

9396

188

83436

7435

432

21004

3643

317

7029

5182

816

92998

3151

1170

335

22005

1146

4848

25123

11947

28839

852

19321

863

13369

12192

13582

4660

3745

700

1490

1490

5333

321

1955

1131

4349

682

2986

24531

3431

1093

2515

1774

3791

21117

1121

60265

978

25081

25081

3305

15739

117286

8882

4008

5161

1128

1128

4269

6061

879

3285

15685

284

4259

2196

8504

20811

445

1277

1277

4036

19255

24585

11358

3703

2286

3941

3048

1400

741

2531

826

10921

29138

1036

22080

887

1033

1033

58517

4500

18337

18625

589

21021

48064

732

6457

29913

92787

46126

12963

13566

13399

28441

14770

15465

2822

655

3909

3909

3909

1034

673

20998

812

23523

10546

811

3897
