time
46780

3735

3539

7205

3162

13619

3379

1635

3537

358

154

1986

310

310

1126

6392

2042

64390

44578

25826

16905

5005

49663

6737

2225

13041

14994

3273

155

48335

2284

6052

38168

18

6085

1333

7244

2775

1333

27985

11860

2581

6823

27152

1901

14790

14790

2409

44937

1649

44430

60732

907

7409

12276

1536

5853

2402

1534

5245

3313

6664

11141

85549

14745

67855

8383

881

2895

2895

16831

2120

2054

2117

30010

32043

1512

1334

3135

1521

1976

172

4800

15738

3176

36

66412

1758

8805

4798

41267

1494

1463

1463

1463

8373

140

71434

8308

5522

10664

4165

35887

6200

3926

1740

248

45593

45593

40222

2011

20163

4551

9512

6050

11219

128

28879

28879

28879

11565

4290

1920

2899

12108

2793

46243

1832

4191

34452

2610

7417

2028

8089

41639

3172

9859

214

2871

6225

2019

3298

2308

2682

2682

49215

11247

2345

18529

19335

1469

1469

1279

1178

2136

2330

79409

52

3800

67

14359

5624

1149

1149

722

14848

6244

1892

1752

1752

1448

617

7998

21389

17965

259

46231

19345

1221

526

1515

2082

1243

1243

7372

2562

2251

63203

4252

4252

3576

3879

27154

1134

3242

38144

2691

5393

102

102

5245

1691

1365

4505

13238

3701

31942

10443

1243

19144

17465

13306

537

5370

44

775

23539

1365

1730

527

5207

8010

8010

29911

4606

14424

128

7350

3031

3031

5627

8476

1683

1468

43444

79431

27359

4466

4466

4466

4466

122

508

1160

1409

6597

7519

14213

12416

6295

17351

66027

2529

3517

2422

4246

7778

10518

886

5541

238

837

837

29636

837

1078

5925

20531

69050

14486

2704

1709

96625

21947

51942

69214

3115

60232

2502

39809

54819

9423

29943

3090

1965

1965

4962

70826

7847

7317

14011

44565

16307

55626

1152

2061

9268

2404

2400

8161

16249

300

931

979

998

998

2024

4167

830

958

46560

4298

2618

938

1103

2593

6069

1002

1461

4042

17704

17704

9723

3390

5276

38206

7400

1785

13606

206

2725

2725

3900

9948

18412

975

2461

23647

7529

9233

1578

8574

22053

2306

2611

2611

99060

5822

2014

9208

1318

1270

430

875

7502

7502

1698

1557

18741

12974

1778

2603

8809

8809

16191

14078

5953

1032

1000

198

2225

2225

2225

2225

723

501

4589

6421

2742

13989

13989

8775

8775

1732

543

4010

2813

4650

2566

984

2565

2578

1198

767

767

3305

19338

2850

479

835

835

7416

1521

10249

40391

40391

1993

1993

5352

599

3674

3674

3674

3674

19822

5352

874

13369

47344

47350

63520

78503

2041

5303

648

78457

20785

