time
31

31

86089

7279

6187

12745

2502

5723

10548

1481

488

6628

7975

6984

1831

188

2389

2389

5493

10178

20635

142

5054

1593

30214

143

89444

11398

48790

16914

16914

6244

10483

95444

62

25192

24541

3133

46238

8301

13239

42043

11816

91449

27348

5288

4846

2669

1401

22755

3049

7678

7678

1502

5541

3959

8951

13254

13254

5520

12133

2678

19798

8410

4300

22278

22137

22137

22137

22137

22137

14000

19798

5501

4202

5985

16709

8930

2447

2040

139

139

8432

3650

4247

499

38517

3815

19367

3501

238

2082

8063

8063

20857

8015

31856

2769

4986

44224

6927

170

18911

5592

10084

3202

18294

3202

6759

3267

1432

910

3267

3267

2497

4511

2518

3400

33147

1689

1876

1678

17783

1786

6020

2179

7706

2023

13416

58775

8762

2551

88

3069

1413

2110

1823

4802

9403

40231

55273

6785

39245

5071

61042

14133

13046

9461

40916

1729

2789

1588

2351

3070

7048

21979

16028

1347

49409

74

9386

7055

964

2505

2505

2505

2505

83520

10658

29455

29455

29455

29455

3514

3513

23718

99121

44672

2312

2300

20325

2010

2160

14782

1185

4307

49560

2353

1027

4586

4580

2854

21776

8718

20468

48055

5995

1104

1104

1440

22989

2808

1369

4057

143

1140

5329

3759

6974

2250

22

7848

1792

1789

1789

20271

3145

2675

38075

1027

10518

1358

943

382

1208

1202

1798

5776

3714

830

7214

2584

2584

411

763

6117

15695

23879

2538

1041

3073

650

902

25745

1437

47517

62308

263

10890

1681

809

48360

8838

6211

5882

432

3555

10895

1277

1277

1277

8002

3379

8002

10845

9397

1178

9400

2225

9925

53667

27363

98129

1939

1938

2780

49530

1000

955

23411

41800

4453

5372

1458

996

996

1253

1428

15594

1340

10228

1896

1900

1015

1015

1044

1044

2952

6757

679

4187

679

76712

1822

5106

4439

21864

6442

5783

72538

17280

17280

17280

3420

18652

1968

1034

35218

8537

5065

71207

4479

2252

24743

3120

3131

2861

758

7077

1651

18327

2000

96502

31190

788

1106

1466

2259

2259

10826

21506

28553

5574

31021

42769

42769

70293

70293

6124

13823

66761

42769

25313

3884

2878

6271

26057

9133

9133

9133

4269

1163

10786

3982

7001

7001

171

1175

1175

1175

3856

12785

2776

2776

1950

206

12339

1868

1778

1694

6040

3215

20852

2039

1694

9456

3022

1390

1390

15781

840

45898

531

1002

438

14950

3863

1823

3835

479

11815

1670

4392

9128

5465

2329

824

75301

13633

8441

13633

835

741

1367

1368

844

48422

48417

4298

557

2255

263

4738

4738

4897

3477

6041

351

4681

4656

1131

2144

30417

30417

648

5079

4242

5563

1036

437

1175

2645

2645

11857

3113

818

11365

843

7345

5327

4148

5327

1103

1367

11357

8846

580

4363

2512

1011

5615

56385

3470

2748

4141

4141

11408

2422

7027

634

850

3530

21545

49

355

48284

957

5430

13981

29322

3077

3077

51255

3077

3077

3077

3077

5883

5883

401

7

647

7451

20054

10982

12162

147

6892

605

691

687

5292

10760

534

534

187

569

1707

855

99770

2662

363

409

409

788

528

11584

1032

14241

2557

2557

16778

16774

1472

51

2738

3920

1309

15267

509

17808

2490

23722

3874

7462

19862

1648

313

688

2500

58185

546

416

4726

981

981

981

355

704

30335

1194

1198

1194

1194

1513

1438

1513

1581

2304

10710

922

424

924

917

584

584

839

2766

20278

13392

16583

530

6387

20128

912

10328

2523

7365

5547

5692

5660

10672

2833

1344

2854

2255

1361

2721

836

7867

2818

574

54

218

1512

10632

2074

251

251

6547

23846

16986

18267

1599

3800

2355

1229

994

1027

460

1139

777

9749

17898

158

227

1442

5558

829

829

2919

2057

4895

689

705

621

991

452

2348

549

1232

19306

1487

41511

2339

1326

3973

26568

20590

20590

1980

2853

99

8045

176

28996

399

380

1280

10073

299

743

743

1263

743

4613

743

6314

1178

784

14179

14179

16867

1437

737

743

1464

2018

115

5641

398

398

26930

26930

30170

14496

11159

1073

1588

82555

6478

31560

5308

22590

4962

11775

385

2532

113

21976

216

25325

10385

8506

1986

4986

817

10080

37153

37168

3773

18983

42310

2519

13613

20302

77

283

164

2318

6672

6980

96

792

117

234

1103

167

209

10343

9337

35047

35047

35047

35047

35986

8648

743

76505

13972

13972

890

21863

3873

125

125

125

97

1653

1755

1201

46842

10763

4016

1929

1929

1929

12562

14477

29923

9603

16210

2324

9414

9414

9414

1614

21026

576

95393

9

1488

4487

363

48

5015

411

19

5741

16436

16436

13814

793

3123

2289

2305

3357

2832

849

5031

6918

121

647

6550

25816

1757

814

0

3538

20829

6675

11263

8175

23324

5445

102

87749

13393

65566

66457

627

4294

6656

1288

9258

1435

36040

1001

41921

6154

6154

5282

1102

357

38817

14016

44

25

4937

10339

192

2008

25928

991

4956

4956

754

235

235

235

17900

3856

25792

23

1619

6813

246

3336

3336

14443

28574

30699

30699

7388

843

1089

1088

315

16

2089

3720

214

214

5612

12955

1079

210

524

1985

5733

1414

3612

18868

4904

16090

82176

82176

53283

61372

16768

7566

39

980

1585

50

13655

486

1026

820

934

45

15

5003

1342

4713

163

163

19

3529
